chrom	gene	start	end
19	ZFP82	36874022	36909558
19	AC037199.1	51377552	51378040
19	C19orf24	1275026	1279248
19	KLK4	51409608	51413994
19	ZNF566	36936021	36980804
19	KLK5	51446559	51456349
19	MUM1	1285890	1378430
19	RAD23A	13056669	13064456
19	KLK6	51461887	51472929
19	ZNF260	37001597	37019562
19	ZNF529	37025676	37096178
19	GADD45GIP1	13064972	13068050
19	DAND5	13075973	13085567
19	EFNA2	1286153	1301430
19	KLK7	51479729	51487355
19	NDUFS7	1383526	1395583
19	NFIX	13106422	13209610
19	ZNF382	37095719	37119499
19	KLK8	51499263	51505967
19	ZNF461	37128094	37157755
19	LYL1	13209847	13213975
19	ZNF567	37178514	37218603
19	GAMT	1397091	1401569
19	KLK9	51499274	51512890
19	ZNF850	37205285	37263727
19	KLK10	51515995	51523431
19	CTD-2162K18.4	37264055	37267980
19	DAZAP1	1407568	1435719
19	ZNF790	37308330	37341689
19	TRMT1	13215716	13228381
19	KLK11	51525472	51531295
19	ZNF345	37341263	37403931
19	ZNF829	37379026	37407193
19	NACC1	13228917	13251955
19	KLK12	51532348	51538486
19	STX10	13254872	13261197
19	KLK13	51559463	51568371
19	RPS15	1438358	1440583
19	IER2	13261229	13265722
19	ZNF568	37407231	37489602
19	AC027307.3	1440838	1441937
19	ZNF420	37498759	37621216
19	CTC-454I21.3	37583921	37701414
19	APC2	1446300	1473243
19	KLK14	51580752	51587502
19	CTU1	51600863	51611627
19	SIGLEC9	51628165	51639908
19	SIGLEC7	51645556	51656783
19	ZNF585A	37597636	37663643
19	CACNA1A	13317256	13734804
19	ZNF585B	37672481	37709055
19	C19orf25	1461142	1479555
19	CD33	51728320	51747115
19	ZNF383	37708828	37734828
19	PCSK4	1481427	1490751
19	SIGLECL1	51749603	51772584
19	HKR1	37803739	37860267
19	IGLON5	51815102	51833608
19	REEP6	1491165	1497926
19	VSIG10L	51834790	51845378
19	ETFB	51848423	51869672
19	ADAMTSL5	1505017	1513603
19	CTD-2616J11.11	51853627	51871353
19	CLDND2	51870352	51872257
19	NKG7	51874860	51875969
19	LIM2	51883163	51891214
19	ZNF527	37861963	37883968
19	C19orf84	51891543	51893828
19	ZNF569	37902057	37960177
19	PLK5	1524073	1535455
19	MEX3D	1554668	1568057
19	ZNF570	37958487	37976260
19	MBD3	1576639	1592882
19	SIGLEC10	51913275	51921057
19	UQCR11	1578338	1605480
19	ZNF793	37997841	38039664
19	CCDC130	13842574	13874110
19	MRI1	13875346	13885096
19	C19orf53	13884982	13889276
19	ZNF540	38042308	38104998
19	ZNF571	38045684	38085673
19	AC008686.1	13890884	13900972
19	SIGLEC8	51954101	51961710
19	ZSWIM4	13906274	13943044
19	ZFP30	38104650	38183238
19	NANOS3	13972877	13991571
19	C19orf57	13993161	14017265
19	CEACAM18	51979838	51994206
19	TCF3	1609291	1652604
19	SIGLEC12	51994611	52005043
19	CC2D1A	14017014	14041692
19	ONECUT3	1752372	1780987
19	ZNF781	38158652	38183223
19	CTD-2528L19.4	38180766	38210089
19	ZNF607	38187264	38210691
19	SIGLEC6	52022779	52035110
19	ATP8B3	1782074	1812275
19	ZNF573	38226734	38307940
19	PODNL1	14042000	14064204
19	WDR87	38375463	38397317
19	ZNF175	52074551	52092991
19	AC018755.1	52095036	52097630
19	SIGLEC5	52114781	52150151
19	SIPA1L3	38397868	38699012
19	SIGLEC14	52145806	52150054
19	REXO1	1815248	1848452
19	HAS1	52216365	52227247
19	KLF16	1852399	1863567
19	FPR1	52248425	52307363
19	FPR2	52255279	52273779
19	DPF1	38701646	38720354
19	ABHD17A	1876809	1885546
19	SPINT2	38734675	38783254
19	SCAMP4	1905213	1926016
19	FPR3	52298416	52329442
19	PPP1R14A	38741877	38747231
19	ADAT3	1905377	1913444
19	ZNF577	52359055	52394203
19	CSNK1G2	1941188	1981337
19	CTB-102L5.4	38779791	38795550
19	ZNF649	52392477	52408293
19	DCAF15	14063304	14072254
19	BTBD2	1985447	2034880
19	ZNF613	52430400	52452012
19	RFX1	14072350	14117851
19	ZNF350	52467596	52490109
19	RLN3	14138960	14141854
19	YIF1B	38795753	38807913
19	IL27RA	14142560	14163743
19	PALM3	14164177	14169971
19	hsa-mir-1199	14183348	14185874
19	ZNF615	52494585	52511483
19	C19orf67	14192431	14196687
19	SAMD1	14198652	14201848
19	ZNF614	52516018	52533493
19	PRKACA	14202500	14228896
19	MKNK2	2037470	2051243
19	ASF1B	14230321	14247768
19	ZNF432	52534632	52598991
19	ZNF841	52567719	52599018
19	LPHN1	14260750	14316999
19	C19orf33	38794801	38795649
19	KCNK6	38810484	38819660
19	CD97	14491313	14519537
19	CATSPERG	38826415	38861589
19	ZNF616	52616344	52643175
19	ZNF836	52657117	52674896
19	MOB3A	2071037	2096672
19	PPP2R1A	52693292	52730687
19	IZUMO4	2096380	2099592
19	PSMD8	38865176	38874464
19	AP3D1	2100988	2164464
19	DDX39A	14519631	14530192
19	GGN	38874905	38878722
19	SPRED3	38879061	38886881
19	ZNF766	52772824	52795977
19	FAM98C	38893775	38899728
19	ZNF480	52800430	52829175
19	PKN1	14543865	14582679
19	ZNF610	52839498	52871031
19	ZNF880	52873170	52889048
19	ZNF528	52901102	52921665
19	PTGER1	14583278	14586174
19	ZNF534	52932440	52955568
19	GIPC1	14588572	14606944
19	ZNF578	52956829	53015407
19	RASGRP4	38899695	38916945
19	ZNF808	53030905	53067717
19	DOT1L	2164148	2232577
19	ZNF701	53059075	53090427
19	PLEKHJ1	2230002	2237703
19	DNAJB1	14625582	14640582
19	SF3A2	2236520	2248678
19	ZNF83	53097313	53193749
19	TECR	14627897	14676792
19	AMH	2249308	2252072
19	JSRP1	2252251	2269758
19	OAZ1	2269485	2273487
19	NDUFB7	14676890	14682874
19	ZNF611	53206066	53238326
19	ZNF600	53267448	53290044
19	RYR1	38924339	39078204
19	CLEC17A	14693896	14721969
19	ZNF28	53300662	53360853
19	EMR3	14729929	14800839
19	ZNF468	53341261	53360902
19	C19orf35	2274631	2282181
19	ZNF320	53367043	53400946
19	LINGO3	2289774	2308156
19	LSM7	2321516	2328619
19	TMPRSS9	2389769	2426237
19	ZNF333	14800613	14844558
19	TIMM13	2425622	2427892
19	LMNB2	2427636	2456994
19	GADD45B	2476120	2478257
19	GNG7	2511217	2702707
19	AC090427.1	14834747	14835121
19	ZNF816	53430388	53466164
19	DIRAS1	2714565	2721416
19	ZNF321P	53431728	53466076
19	AC006538.4	2717767	2740046
19	ERVV-1	53517174	53519375
19	ERVV-2	53547991	53554329
19	SLC39A3	2732202	2740150
19	SGTA	2754712	2783369
19	ZNF160	53569859	53606689
19	MAP4K1	39078281	39109522
19	THOP1	2785458	2813599
19	ZNF415	53611132	53636330
19	EMR2	14843205	14889353
19	ZNF554	2819872	2835771
19	EIF3K	39109735	39127595
19	ZNF347	53627325	53662328
19	ZNF665	53662466	53696639
19	ZNF677	53731577	53758151
19	ZNF555	2841433	2860482
19	ACTN4	39138289	39222223
19	ZNF556	2867333	2878515
19	ZNF57	2900896	2918474
19	ZNF77	2933216	2944969
19	VN1R2	53761545	53765090
19	VN1R4	53769929	53770972
19	BIRC8	53792856	53794875
19	TLE6	2977444	2995177
19	ZNF845	53837002	53858122
19	ZNF525	53868946	53895470
19	ZNF765	53893046	53930574
19	CAPN12	39220827	39260544
19	ZNF813	53970989	54006950
19	TLE2	2997636	3047633
19	LGALS7	39261611	39264132
19	LGALS7B	39279851	39282389
19	LGALS4	39292311	39304004
19	OR7A5	14903302	14946188
19	OR7C1	14909958	14911023
19	OR7A10	14951760	14952689
19	OR7A17	14991138	14992264
19	OR7C2	15052301	15053260
19	ZNF331	54024235	54083523
19	ECH1	39306062	39322645
19	SLC1A6	15060846	15133802
19	CCDC105	15121556	15134081
19	CASP14	15160195	15169104
19	OR1I1	15197791	15199032
19	SYDE1	15218214	15225799
19	AC104534.3	39308111	39330818
19	ILVBL	15225795	15236596
19	HNRNPL	39327028	39342987
19	CTB-167G5.5	54102882	54106751
19	DPRX	54135310	54140263
19	NOTCH3	15270444	15311792
19	NLRP12	54296857	54327648
19	RINL	39358470	39368919
19	MYADM	54369477	54379691
19	AES	3052908	3063105
19	GNA11	3094408	3124002
19	PRKCG	54382444	54410906
19	EPHX3	15337730	15344246
19	GNA15	3136191	3163767
19	S1PR4	3172344	3180329
19	BRD4	15347647	15443356
19	SIRT2	39369197	39390502
19	NCLN	3185561	3209573
19	AKAP8	15464196	15490609
19	CELF5	3224701	3297074
19	NFIC	3359561	3469215
19	NFKBIB	39390340	39399533
19	CCER2	39399620	39402798
19	C19orf77	3474405	3480540
19	DOHH	3490819	3500938
19	SARS2	39405906	39440495
19	AKAP8L	15490859	15529952
19	CTC-360G5.8	39406044	39440495
19	MRPS12	39421188	39423802
19	WIZ	15532319	15560762
19	CACNG7	54412589	54447195
19	CACNG8	54466294	54493469
19	FZR1	3506271	3538328
19	CACNG6	54495542	54515923
19	FBXO17	39432044	39466550
19	VSTM1	54544079	54567207
19	FBXO27	39481354	39523425
19	MFSD12	3538259	3574288
19	RASAL3	15562435	15575382
19	TARM1	54573149	54584634
19	PAPL	39574553	39602133
19	OSCAR	54597933	54606000
19	PGLYRP2	15579456	15609767
19	C19orf71	3539152	3544028
19	NDUFA3	54606036	54612564
19	CYP4F22	15619304	15663128
19	TFPT	54610320	54619055
19	HMG20B	3572775	3579086
19	CYP4F3	15751707	15773635
19	PAK4	39616410	39673456
19	NCCRP1	39687601	39692524
19	SYCN	39693471	39694906
19	IFNL3	39734246	39735646
19	IFNL2	39759154	39760732
19	CYP4F12	15783567	15807984
19	IFNL1	39786965	39789313
19	LRFN1	39797208	39805976
19	GMFG	39818993	39833012
19	PRPF31	54618837	54635140
19	OR10H2	15838834	15839862
19	OR10H3	15852203	15853153
19	OR10H5	15904761	15905892
19	OR10H1	15917817	15918936
19	SAMD4B	39833036	39876350
19	CYP4F2	15988833	16008930
19	GIPC3	3585551	3593539
19	TBXA2R	3594504	3606838
19	CNOT3	54641444	54659419
19	CACTIN	3610639	3626813
19	LENG1	54658899	54663620
19	CYP4F11	16023177	16045677
19	PIP5K1C	3630181	3700477
19	TMC4	54663846	54676944
19	PAF1	39876492	39881835
19	TJP3	3708107	3750811
19	APBA3	3750817	3761697
19	MED29	39881943	39891277
19	MBOAT7	54677107	54693733
19	ZFP36	39897453	39900052
19	MRPL54	3762662	3768573
19	RAX2	3769087	3772233
19	TSEN34	54693789	54697585
19	MATK	3777971	3802127
19	PLEKHG2	39903225	39919054
19	OR10H4	16059818	16060768
19	RPS9	54704610	54752862
19	ZFR2	3804022	3869030
19	TPM4	16177831	16213813
19	RAB8A	16222439	16245044
19	LILRB3	54720147	54746602
19	HSH2D	16244838	16269386
19	RPS16	39923847	39926588
19	ATCAY	3879862	3928077
19	CIB3	16272179	16284336
19	FAM32A	16296191	16302857
19	NMRK2	3933101	3942414
19	AP1M1	16308389	16346160
19	DAPK3	3958451	3971121
19	LILRA6	54720737	54746649
19	KLF2	16435628	16438685
19	SUPT5H	39926796	39967310
19	EEF2	3976054	3985467
19	PIAS4	4007644	4039384
19	LILRB5	54754263	54761164
19	EPS15L1	16466050	16582896
19	AC016586.1	4041127	4043154
19	ZBTB7A	4044362	4066943
19	MAP2K2	4090319	4124126
19	LILRB2	54777675	54785039
19	CREB3L3	4153598	4173051
19	AC011500.1	39930212	39932082
19	SIRT6	4174106	4182601
19	TIMM50	39971052	39984422
19	CALR3	16589868	16607003
19	CTD-3222D19.2	16589878	16739015
19	LILRA3	54799854	54809952
19	C19orf44	16607122	16632163
19	LILRA5	54818353	54824409
19	LILRA4	54844456	54850421
19	CHERP	16628700	16653341
19	DLL3	39989535	39999121
19	LAIR1	54865362	54882165
19	SELV	40005753	40011326
19	ANKRD24	4183351	4224811
19	EBI3	4229495	4237528
19	EID2B	40021630	40023494
19	SLC35E1	16660642	16683193
19	EID2	40028890	40030870
19	LGALS13	40093164	40098116
19	LGALS16	40146534	40151287
19	LGALS14	40194946	40200084
19	MED26	16685718	16739873
19	CTC-429P9.4	16688453	16770926
19	CCDC94	4247076	4269087
19	SHD	4278598	4290721
19	TMIGD2	4292229	4302428
19	FSD1	4304597	4323840
19	CLC	40221890	40228668
19	LEUTX	40267235	40276775
19	SMIM7	16741562	16771253
19	DYRK1B	40315990	40324841
19	TTYH1	54926393	54948080
19	TMEM38A	16771938	16800840
19	LENG8	54960065	54973217
19	LENG9	54972981	54974894
19	CDC42EP5	54976210	54984411
19	NWD1	16830787	16928774
19	STAP2	4324040	4342783
19	LAIR2	55009100	55021897
19	KIR3DX1	55043909	55057053
19	MPND	4343524	4360083
19	SIN3B	16940211	16991164
19	SH3GL1	4360367	4400544
19	LILRA2	55084387	55099027
19	CHAF1A	4402659	4445015
19	F2RL3	16999671	17003417
19	LILRB1	55085346	55148979
19	UBXN6	4444996	4457819
19	CPAMD8	17003758	17137625
19	HDGFRP2	4472284	4502223
19	HAUS8	17160539	17186435
19	PLIN4	4502204	4517716
19	PLIN5	4522543	4535236
19	LILRA1	55105047	55113555
19	AC009892.10	55147173	55150343
19	LILRB4	55155340	55181810
19	CTB-50L17.14	4528439	4540079
19	MYO9B	17186591	17325346
19	LRG1	4536421	4540486
19	SEMA6B	4542600	4559820
19	TNFAIP8L1	4639530	4655580
19	C19orf10	4641386	4670382
19	KIR3DL1	55235969	55378448
19	DPP9	4675236	4724685
19	USE1	17326155	17330638
19	KIR3DL3	55235984	55248003
19	KIR2DL4	55236002	55325972
19	OCEL1	17337013	17340028
19	FEM1A	4791728	4795571
19	TICAM1	4815944	4831716
19	PLIN3	4838353	4867780
19	KIR2DL3	55249980	55295776
19	NR2F6	17342692	17356749
19	AC010646.3	17346749	17366257
19	KIR2DL1	55281263	55295774
19	USHBP1	17359985	17393595
19	ARRDC5	4890449	4902879
19	KDM4B	4969125	5153606
19	BABAM1	17378159	17392058
19	PTPRS	5158506	5340814
19	CTD-2278I10.6	17378227	17393775
19	ANKLE1	17392454	17398455
19	ABHD8	17402940	17421045
19	ZNRF4	5455426	5456867
19	MRPL34	17403418	17417652
19	SAFB2	5587010	5624057
19	DDA1	17420327	17434110
19	ANO8	17434032	17445638
19	GTPBP3	17445729	17453544
19	SAFB	5623046	5668489
19	PLVAP	17462257	17488159
19	RPL36	5674958	5691887
19	BST2	17513748	17516457
19	MVB12A	17516531	17544533
19	C19orf70	5678432	5680907
19	TMEM221	17546318	17559376
19	HSD11B1L	5680615	5688533
19	CTD-2521M24.10	17547420	17571613
19	NXNL1	17566234	17571763
19	SLC27A1	17579578	17616977
19	PGLS	17622438	17632097
19	LONP1	5691845	5720583
19	FAM129C	17634110	17664648
19	CATSPERD	5720688	5778745
19	COLGALT1	17666403	17693971
19	PRR22	5782971	5784776
19	CTB-54O9.9	5784016	5785630
19	DUS3L	5784843	5791249
19	NRTN	5823813	5828335
19	UNC13A	17712137	17799401
19	FUT6	5830621	5839742
19	FUT3	5842899	5851485
19	FUT5	5865837	5903798
19	AC024592.12	5866182	5903798
19	MAP1S	17830051	17845325
19	NDUFA11	5891287	5904017
19	AC104532.2	5904852	5914718
19	VMAC	5904869	5910864
19	CAPS	5911718	5915888
19	RANBP3	5916150	5978153
19	FCHO1	17858527	17899377
19	RFX2	5993175	6199583
19	B3GNT3	17905637	17923891
19	INSL3	17927321	17932383
19	JAK3	17935589	17958880
19	RPL18A	17970685	17974962
19	SLC5A5	17982782	18005983
19	CCDC124	18043825	18054800
19	KCNN1	18062102	18110889
19	ACSBG2	6135258	6193112
19	MLLT1	6212966	6279959
19	ACER1	6306153	6333640
19	CLPP	6361463	6368919
19	ALKBH7	6372444	6375042
19	PSPN	6375159	6379069
19	ARRDC2	18111941	18124911
19	GTF2F1	6379580	6393992
19	IL12RB1	18169805	18209754
19	MAST3	18208603	18262502
19	KHSRP	6413359	6424805
19	PIK3R2	18263928	18288927
19	SLC25A41	6426048	6433790
19	IFI30	18283972	18288927
19	SLC25A23	6436090	6465214
19	MPV17L2	18303992	18307758
19	RAB3A	18307594	18314884
19	CRB3	6463788	6467232
19	DENND1C	6467218	6482568
19	TUBB4A	6494330	6502859
19	PDE4C	18318771	18366229
19	TNFSF9	6531010	6535931
19	KIAA1683	18367908	18385319
19	CD70	6583194	6604114
19	TNFSF14	6663148	6670599
19	C3	6677715	6730573
19	GPR108	6729925	6737614
19	TRIP10	6737936	6751537
19	SH2D3A	6752171	6767599
19	VAV1	6772725	6857377
19	EMR1	6887577	6940470
19	AC025278.1	7011514	7013338
19	MBD3L5	7030589	7033022
19	MBD3L4	7037759	7040190
19	MBD3L2	7049332	7051746
19	MBD3L3	7056220	7058651
19	ZNF557	7069455	7087979
19	INSR	7112266	7294045
19	CTB-133G6.1	7413848	7448271
19	CTD-2207O23.3	7445850	7535131
19	ARHGEF18	7459999	7537363
19	PEX11G	7541761	7562335
19	C19orf45	7557862	7573336
19	CTD-2207O23.12	7571938	7584508
19	ZNF358	7580178	7585912
19	MCOLN1	7587512	7598895
19	CTD-2207O23.10	7598481	7604945
19	PNPLA6	7598890	7626650
19	CAMSAP3	7660788	7683190
19	XAB2	7684411	7694451
19	PET100	7694623	7696842
2	DNAJC5G	27498289	27504367
2	IL1F10	113825547	113833427
2	SERPINE2	224839829	224904036
2	ZNF514	95813075	95831158
2	SP5	171571861	171574588
2	PPP1CB	28974506	29025806
2	ERICH2	171640296	171655481
2	BZW1	201675317	201688569
2	SCRN3	175260458	175294303
2	EN1	119599747	119605254
2	PPM1B	44395108	44471523
2	FAM136A	70523107	70529222
2	GAD1	171669723	171717661
2	SPDYA	29005383	29073477
2	MAP4K4	102313312	102511149
2	FAM124B	225243415	225266802
2	IL1RN	113864791	113891593
2	ETAA1	67624451	67637677
2	MARCO	119699742	119752236
2	C1D	68268262	68338080
2	TRIM54	27505260	27530307
2	TGFA	70674412	70781325
2	ZNF2	95831177	95850065
2	CCDC150	197504278	197628214
2	UCN	27530268	27531313
2	TRMT61B	29072687	29093167
2	ASXL2	25956622	26101385
2	WDR92	68350068	68384692
2	RHOB	20646835	20649200
2	CUL3	225334867	225450110
2	HS1BP3	20760208	20850849
2	MPV17	27532360	27548547
2	GPR155	175296966	175351822
2	MERTK	112656056	112787138
2	C1QL2	119913819	119916465
2	FAM110C	38814	46870
2	STEAP3	119981384	120023228
2	GDF7	20866424	20873418
2	DUSP19	183943287	183964733
2	SH3YL1	217730	266398
2	C2orf43	20883788	21022882
2	CLK1	201717732	201729422
2	WDR43	29117509	29171088
2	NUP35	183982241	184026408
2	C2orf76	120059801	120124404
2	KIF3C	26149471	26205618
2	ADD2	70834750	70995357
2	LIMS1	109150857	109303702
2	CDK15	202655184	202760273
2	PSD4	113914902	113966973
2	DOCK10	225629807	225907162
2	DBI	120124497	120130126
2	GORASP2	171784974	171823639
2	AC013449.1	26251074	26251481
2	RAB10	26256976	26360323
2	PROM2	95940201	95957056
2	FAM161A	62051989	62081278
2	RP11-474G23.1	68358370	68488362
2	PNO1	68384976	68403370
2	WIPF1	175424300	175547644
2	INO80B	74682150	74688011
2	APOB	21224301	21266945
2	TMEM87B	112812800	112876895
2	ZNF804A	185463093	185804219
2	PPIL3	201735630	201754026
2	FSIP2	186603355	186698017
2	GTF3C3	197627756	197664449
2	SLC3A1	44502599	44548633
2	WBP1	74685456	74688018
2	MREG	216809213	216898819
2	PPP3R1	68405989	68483369
2	GTF3C2	27548716	27579868
2	TLK1	171847333	172087824
2	FAM179A	29179477	29284239
2	CNRIP1	68511303	68547183
2	RANBP2	109335937	109402267
2	TMEM37	120187477	120196096
2	SCTR	120197419	120282070
2	GAREML	26395960	26412532
2	PLEK	68592305	68624585
2	CCT4	62095224	62115939
2	KCNIP3	95963052	96051825
2	MOGS	74688184	74692537
2	HADHA	26413504	26467594
2	C2orf71	29283842	29297127
2	MRPL53	74699085	74700449
2	PECR	216861052	216947678
2	ACP1	264140	278283
2	TDRD15	21346789	21366144
2	KLHL29	23608088	23931481
2	FBXO48	68686551	68694390
2	CLIP4	29320571	29412509
2	CYP26B1	72356367	72375167
2	PCDP1	120302008	120419827
2	FZD7	202899310	202903160
2	AC079354.1	202937978	203062585
2	NYAP2	226265364	226518734
2	IRS1	227596033	227664475
2	RHBDD1	227700297	227863931
2	C2orf66	197669726	197675000
2	APLF	68694693	68858004
2	ZC3H15	187350883	187374090
2	PAX8	113973574	114036527
2	TMEM169	216946589	216967506
2	PGAP1	197697728	197792520
2	NIF3L1	201754050	201768655
2	EXOC6B	72403113	73053170
2	XRCC5	216972187	217071026
2	CHRNA1	175612320	175629200
2	FAHD2A	96068469	96082364
2	PROKR1	68870721	68882708
2	COL4A4	227867427	228028829
2	AC011239.1	23729913	23747214
2	FBLN7	112895962	112945791
2	SUMO1	203070903	203103331
2	ATAD2B	23971534	24149984
2	ARHGAP25	68906733	69053965
2	FLJ20373	102508955	102511150
2	IL1R2	102608306	102645006
2	CCDC141	179694484	179914813
2	TRIM43	96257766	96265526
2	CCDC138	109403213	109501933
2	COL4A3	228029281	228179508
2	ANKRD36C	96514587	96657541
2	AC018867.1	187361840	187365393
2	AC018867.2	187367219	187367356
2	ALK	29415640	30144432
2	CCDC142	74699113	74710535
2	ITGAV	187454792	187545628
2	HADHB	26466038	26513336
2	AC079354.2	203104292	203104435
2	ZC3H8	112969102	113012713
2	NOP58	203130439	203168389
2	SPR	73114489	73119287
2	CHN1	175664091	175870097
2	SESTD1	179966419	180129517
2	EMX1	73143389	73162020
2	FIGLA	71004442	71017775
2	ZC3H6	113033171	113097640
2	CLEC4F	71035775	71047732
2	EIF2B4	27587219	27593353
2	ORC2	201773696	201828403
2	TMEM177	120436743	120444083
2	ARL5A	152645498	152685006
2	TTC31	74710200	74722013
2	CD207	71057347	71062952
2	COMMD1	62115859	62374382
2	IL1R1	102681004	102796334
2	FAM150B	279558	288851
2	PTPN4	120517207	120741394
2	MARCH4	217122588	217236750
2	ANKRD44	197831741	198175897
2	TMEM18	667335	677439
2	SMARCAL1	217277137	217347776
2	METTL8	172173919	172291312
2	UBXN2A	24150155	24227779
2	FAM126B	201838441	201936394
2	B3GNT2	62423248	62451866
2	SFXN5	73169165	73302747
2	CBWD2	114195268	114253766
2	EDAR	109510927	109605828
2	GPR113	26531041	26569685
2	ATF2	175936978	176033110
2	ZNF385B	180306709	180726232
2	FAM171B	187558698	187630685
2	RGPD8	113127669	113192065
2	VAX2	71127720	71160576
2	MFSD2B	24232951	24286191
2	SNX17	27593389	27599995
2	LBX2	74724644	74730443
2	CACNB4	152689290	152955593
2	PCGF1	74732170	74735707
2	DCAF17	172290727	172341562
2	C2orf44	24252210	24272445
2	ATP6V1B1	71163012	71192536
2	TMEM17	62727356	62739029
2	BMPR2	203241659	203432474
2	GPAT2	96687694	96705199
2	SNTG2	946554	1371385
2	FKBP1B	24272571	24286551
2	SH3RF3	109745804	110262207
2	EHBP1	62900986	63273622
2	SF3B14	24290454	24299313
2	BMP10	69092613	69098649
2	ZSWIM2	187692562	187713935
2	CWC22	180809603	180871840
2	GKN2	69172364	69180102
2	TLX2	74740590	74744274
2	DQX1	74745258	74753463
2	FAM117B	203499901	203634480
2	GKN1	69201705	69208106
2	CALCRL	188207856	188313187
2	MFF	228189867	228222550
2	NDUFB3	201936156	201950473
2	SF3B1	198254508	198299815
2	SEPT10	110300559	110371783
2	EPT1	26531415	26618759
2	FAM228B	24299396	24392509
2	IL1RL2	102803433	102856462
2	AUP1	74753772	74757066
2	TP53I3	24300303	24308731
2	IL1RL1	102927962	102968497
2	CFLAR	201980827	202041410
2	TPO	1377995	1547483
2	PREPL	44543420	44589001
2	RAB11FIP5	73300510	73383849
2	RPL37A	217362912	217443903
2	TFPI	188328957	188430487
2	YPEL5	30369807	30383399
2	ICA1L	203640690	203736708
2	EPB41L5	120770581	120936695
2	ADRA2B	96778707	96781984
2	TM4SF20	228226872	228246711
2	IGFBP2	217497551	217529159
2	LBH	30454397	30546596
2	AGFG1	228336868	228425930
2	CYBRD1	172378757	172414643
2	LCLAT1	30670092	30867091
2	AC007040.11	71166448	71222466
2	ANKRD53	71205510	71212626
2	ASTL	96789589	96804175
2	IGFBP5	217536828	217560248
2	DRC1	26624784	26679579
2	NOTO	73429386	73439641
2	DUSP2	96808905	96811179
2	TNP1	217724181	217724787
2	SMYD5	73441350	73454365
2	PFN4	24338241	24346347
2	TTL	113239731	113299316
2	TEX261	71213068	71222075
2	AC007557.1	217735495	217736362
2	STARD7	96850597	96874563
2	RP11-507M3.1	24347236	24413305
2	FAM228A	24397938	24423718
2	DYNC1I2	172543919	172604930
2	IL18R1	102927989	103015218
2	DIRC3	218148742	218621316
2	C2orf83	228474806	228498036
2	SLC19A3	228549926	228582728
2	CCL20	228678558	228682272
2	POLR1B	113299492	113334635
2	GULP1	189156396	189460653
2	AC016745.1	114204992	114205429
2	FOXD4L1	114256661	114258728
2	ANTXR1	69240310	69476459
2	OTX1	63277192	63284971
2	DAW1	228735770	228789060
2	TMEM127	96914254	96931732
2	STAM2	152973315	153032506
2	TNS1	218664512	218867718
2	RABL2A	114384806	114400973
2	OTOF	26680071	26781566
2	ZNF513	27600098	27603657
2	ITSN2	24425733	24583583
2	CAPN13	30945637	31043408
2	COQ10B	198318147	198340032
2	PRADC1	73455134	73460366
2	UBE2E3	181831975	181941312
2	SOWAHC	110371911	110376563
2	HSPD1	198351305	198381461
2	WDPCP	63348518	64054977
2	IL18RAP	103035149	103069025
2	RGPD5	110550335	110615272
2	CIAO1	96931870	96939087
2	DIRC1	189598882	189654831
2	SPHKAP	228844666	229046361
2	PPM1G	27604061	27632554
2	COL3A1	189839046	189877472
2	WDR12	203739505	203879521
2	SLC9A4	103089762	103150431
2	NAGK	71291474	71306935
2	CCT7	73460548	73480149
2	ATP5G3	176040986	176049335
2	PID1	229715242	230136001
2	DNER	230222345	230579274
2	NRBP1	27650657	27665126
2	TRIP12	230628554	230787955
2	SLC9A2	103236166	103327777
2	KIAA1715	176788620	176867567
2	CASP10	202047604	202094129
2	ITGA4	182321929	182400914
2	FMNL2	153191751	153506348
2	TMEM185B	120978854	120980984
2	CARF	203776937	203851786
2	RALB	120997640	121052289
2	HTRA2	74756504	74760472
2	GFPT1	69546905	69614382
2	PXDN	1635659	1748624
2	INHBB	121103719	121109384
2	SNRNP200	96940074	96971297
2	LINC01101	121221911	121223697
2	CAMKMT	44589089	44999731
2	GLI2	121493199	121750229
2	MFSD9	103332299	103353347
2	LOXL3	74759541	74782817
2	GALNT14	31133333	31378068
2	TMEM182	103353367	103460352
2	COL5A2	189896622	190044605
2	CERKL	182401403	182545392
2	EVX2	176942200	176948641
2	CHCHD5	113341817	113346852
2	HOXD13	176957619	176960666
2	HOXD12	176964458	176966408
2	KRTCAP3	27665233	27669348
2	HSPE1	198364718	198368181
2	HOXD11	176968944	176974722
2	HOXD10	176973518	176984670
2	HSPE1-MOB4	198365137	198415450
2	AC068039.1	172560844	172567314
2	NFU1	69622882	69664760
2	MCEE	71336814	71357369
2	SLC25A12	172640880	172864766
2	MOB4	198380295	198418423
2	HOXD9	176987088	176989853
2	HOXD8	176994422	176997423
2	MPHOSPH10	71357444	71377231
2	MDH1	63815743	63834331
2	PRPF40A	153508107	153574511
2	SLC35F5	114462588	114514400
2	SLC20A1	113403434	113421404
2	FBXO36	230787018	230877825
2	HOXD3	177001340	177037830
2	MYT1L	1792885	2335032
2	RUFY4	218899683	218955304
2	PAIP2B	71409869	71454213
2	CASP8	202098166	202152434
2	LIMS3	110656005	111230652
2	SLC16A14	230899698	230933715
2	TFCP2L1	121974163	122042783
2	HOXD4	177015950	177017954
2	HOXD1	177053307	177055688
2	MTX2	177134123	177202753
2	SP110	231032009	231090444
2	C2orf70	26785450	26802400
2	IFT172	27667238	27712656
