chrom	gene	start	end
17	SLC16A5	75087727	75106162
17	CYB5D1	7857746	7862282
17	PER1	8140472	8156506
17	LYRM9	27878314	27894752
17	HNF1B	37686432	37745247
17	RASD1	17494437	17496395
17	C17orf50	35760897	35765079
17	SAT2	7626234	7627876
17	MEIOC	44656404	44690308
17	SOX15	7588178	7590170
17	EVI2A	31317560	31321884
17	SLC16A3	82228397	82261129
17	SLFN13	35435096	35448837
17	CSNK1D	82239023	82273731
17	IKZF3	39757715	39864188
17	G6PC3	44070735	44076344
17	FXR2	7591230	7614871
17	CD68	7579467	7582113
17	MBTD1	51177425	51260163
17	EIF4A1	7572706	7579005
17	DHRS13	28897781	28903071
17	COPS3	17246820	17281293
17	PELP1	4669774	4704337
17	EFCAB3	62343941	62416479
17	SCARF1	1633858	1645747
17	C17orf47	58541587	58544368
17	TEX14	58556678	58692055
17	SLFN12L	35464249	35537861
17	METTL16	2405562	2511891
17	OMG	31272013	31297539
17	RAMP2	42758447	42763041
17	AC134669.1	31305213	31318831
17	SHBG	7613946	7633383
17	UTP18	51260528	51297936
17	SEPT4	58520250	58540818
17	SLC25A19	75272981	75289510
17	RILP	1646145	1650077
17	YPEL2	59331689	59401729
17	SCN4A	63938554	63972918
17	SENP3-EIF4A1	7563287	7578715
17	SENP3	7561875	7571969
17	PAFAH1B1	2593210	2685615
17	AC011195.2	58660424	58692018
17	TP53	7661779	7687550
17	TRIM37	58982638	59106921
17	OR4D2	58166982	58171411
17	FTSJ3	63819433	63830012
17	ENPP7	79730919	79742222
17	OVCA2	2041936	2043430
17	RAB34	28714281	28718429
17	DGKE	56834099	56869567
17	STX8	9250471	9576591
17	EPN2	19215615	19336715
17	DNAJC7	41976433	42021376
17	TMC6	78110458	78132407
17	ENO3	4948092	4957131
17	CD300LD	74579365	74592283
17	KRTAP17-1	41314917	41315695
17	PIK3R5	8878911	8965712
17	HOXB2	48540894	48544989
17	RNF167	4940008	4945222
17	KRT20	40875941	40885227
17	ATPAF2	17977409	18039209
17	ODF4	8339864	8346048
17	SHPK	3608262	3636322
17	FOXJ1	76136333	76141299
17	HOXB13	48724763	48729178
17	KRT35	41476689	41481140
17	KRT33A	41346092	41350812
17	CD300A	74466399	74484796
17	BTBD17	74356416	74361946
17	KRTAP4-9	41105332	41106488
17	KRTAP2-2	41054498	41055230
17	MYH3	10628526	10657309
17	MYH8	10390322	10421950
17	NFE2L1	48048329	48061487
17	SMARCE1	40624962	40648864
17	CDRT4	15436015	15503608
17	AC120057.2	7240427	7244635
17	GABARAP	7240014	7242770
17	SOCS7	38352228	38405593
17	PITPNM3	6451264	6556494
17	TANC2	63009556	63427699
17	UNK	75784771	75825799
17	WSCD1	6057807	6124427
17	UBE2O	76389451	76453206
17	TLCD2	1702790	1710438
17	ARRB2	4710489	4721499
17	MAP2K4	12020824	12143830
17	CCT6B	34927859	34981078
17	LLGL1	18225587	18244875
17	HOXB7	48607227	48633572
17	KRTAP9-3	41232463	41233454
17	KRTAP9-2	41226648	41227652
17	SCGB1C2	137526	139067
17	DOC2B	142789	181636
17	KRT39	40958417	40966892
17	KRT23	40922696	40937634
17	MYO15A	18108706	18179806
17	KRTAP4-1	41184102	41185342
17	GPR142	74367407	74372622
17	KRTAP4-8	41096981	41098141
17	KRT12	40860943	40867224
17	ST6GALNAC1	76624761	76643838
17	KIAA0753	6578148	6640927
17	CYB561	63432304	63446378
17	HAP1	41717742	41734644
17	HS3ST3B1	14301083	14349404
17	DCAF7	63550461	63594266
17	SHMT1	18327860	18363563
17	CENPX	82018702	82024107
17	RUNDC1	42980565	42993690
17	CCL11	34285668	34288334
17	COPRS	31851864	31859337
17	TBC1D3B	36165681	36176636
17	NTN1	9021542	9244000
17	NDUFAF8	81239239	81241281
17	RPL26	8377516	8383250
17	RPRML	46978156	46979248
17	MXRA7	76672551	76711016
17	TVP23C	15502264	15563595
17	RANGRF	8288497	8290092
17	CCDC47	63745250	63776351
17	CLUH	2689386	2712663
17	ASB16	44170447	44179083
17	RNF213	80260866	80398786
17	BECN1	42810134	42833350
17	LRRC59	50375059	50397553
17	ZFP3	5078248	5096374
17	TMEM102	7435443	7437679
17	SPEM1	7420360	7421632
17	CLEC10A	7074537	7080307
17	THRA	40058290	40093867
17	PHF12	28905250	28951771
17	AC015688.4	27623364	27640777
17	GH1	63917200	63918838
17	AC127029.3	63917203	63931385
17	FLOT2	28879335	28897679
17	ANAPC11	81890790	81900991
17	LRRC37A3	64854312	64919480
17	PPM1E	58755869	58985176
17	RPAIN	5419641	5432876
17	CUEDC1	57861243	57955323
17	PPP1R27	81833492	81835050
17	TMEM92	50271406	50281485
17	SPEM3	7428863	7432762
17	FN3KRP	82716683	82730328
17	PYCR1	81932384	81942412
17	TTLL6	48762235	48817214
17	KRT36	41486136	41492546
17	ABCC3	50634777	50692252
17	NKIRAS2	42011382	42025644
17	HOXB8	48611377	48614939
17	ACLY	41866908	41930542
17	KRTAP4-11	41117181	41118360
17	HOXB5	48591257	48593961
17	RDM1	35918066	35930773
17	SLC2A4	7281667	7288257
17	AC135178.2	8368638	8383187
17	ULK2	19770829	19867936
17	TVP23C-CDRT4	15436021	15563561
17	AC015802.6	76563710	76570544
17	LRRC45	82023302	82031151
17	C1QL1	44959693	44968071
17	PCGF2	38733897	38749817
17	KRT24	40697991	40703750
17	EPOP	38671703	38675421
17	JMJD6	76712832	76726799
17	OR3A2	3276942	3386317
17	NPTX1	80467148	80477843
17	RAP1GAP2	2755705	3037739
17	TBX21	47733244	47746119
17	HASPIN	3723903	3726699
17	CCL16	35976493	35981496
17	TTC25	41930635	41965651
17	RFLNB	439978	445939
17	GPRC5C	74424851	74451653
17	KRTAP2-1	41046541	41047316
17	SPDYE4	8753106	8758559
17	KLHL11	41853545	41865431
17	PRAC2	48723168	48724758
17	XAF1	6755447	6775647
17	KRTAP9-9	41255384	41256364
17	PIK3R6	8802723	8867677
17	KRTAP4-3	41167231	41168194
17	ZNF286A	15699577	15720787
17	KRTAP1-1	41040559	41041461
17	KRTAP3-1	41008521	41019324
17	SKAP1	48133440	48430275
17	KRT25	40748021	40755332
17	MYH1	10492307	10518543
17	RNF227	7913324	7916276
17	STRADA	63682336	63741986
17	FBF1	75909574	75941140
17	CDC42EP4	73283624	73312175
17	MRPL38	75898643	75905413
17	AC087289.3	75898645	75930129
17	SDK2	73334384	73644089
17	KCNAB3	7921859	7929803
17	JUP	41754604	41786931
17	CNTROB	7932101	7949918
17	AC113554.1	63484823	63521848
17	ACE	63477061	63498380
17	AC104581.2	7925931	7930622
17	TRAPPC1	7930345	7932123
17	CTDNEP1	7243591	7252491
17	CTC1	8224821	8248095
17	ZNF287	16551387	16569206
17	ATP5PD	75038863	75046985
17	AC129492.3	8150816	8162975
17	SERPINF2	1742836	1755268
17	MRPL58	75012670	75021261
17	CHD3	7884806	7912760
17	AOC2	42844600	42850707
17	TMEM94	75441159	75500090
17	TEX19	82359247	82363776
17	MFAP4	19383442	19387240
17	G6PC	42900797	42913369
17	CCL23	36013056	36017968
17	KRT38	41436446	41440921
17	C17orf113	42038232	42050614
17	ITGAE	3714628	3801243
17	TMC8	78130770	78142968
17	TEKT1	6789133	6831761
17	C17orf97	410327	431062
17	SPECC1	20009344	20319026
17	LYZL6	35934518	35943699
17	HOXB3	48548870	48604912
17	ALKBH5	18183078	18209954
17	METTL23	76726830	76733936
17	TRIM16	15627960	15684311
17	CDRT1	15565483	15619512
17	ACOX1	75941507	75979363
17	AC005670.2	46923133	47049932
17	RAB11FIP4	31391624	31538217
17	CALCOCO2	48830988	48866522
17	USP43	9644698	9729691
17	RNASEK	7012417	7014532
17	SEC14L1	77088749	77217101
17	KRT37	41420753	41424523
17	KRT31	41393724	41397592
17	KRT33B	41363494	41369800
17	KRTAP29-1	41301826	41302851
17	KLHL10	41835685	41848384
17	NT5C3B	41825181	41836263
17	DRC3	17972813	18016889
17	C17orf107	4899418	4902932
17	GID4	18039292	18068404
17	MLLT6	38705542	38729803
17	CYGB	76527356	76551175
17	TBC1D3E	38127951	38138862
17	TBC1D3L	37977972	37989048
17	PECAM1	64319415	64413776
17	UBTF	44205033	44221626
17	GALK1	75751594	75765711
17	DBF4B	44708608	44752264
17	MPDU1	7583529	7592789
17	GDPD1	59220467	59275967
17	NXN	799313	979770
17	PIGW	36535020	36539310
17	GPS2	7311324	7315564
17	MGAT5B	76868456	76950393
17	KRTAP4-5	41148924	41149802
17	KRTAP2-3	41059240	41060114
17	KRTAP1-5	41026026	41027202
17	KRTAP3-3	40993430	40994133
17	KIF19	74326210	74355820
17	EXOC7	76081017	76121576
17	DNAI2	74274247	74314884
17	RNF222	8390704	8397826
17	KRT26	40766238	40772162
17	SNX11	48103357	48123074
17	P2RX5-TAX1BP3	3663063	3696194
17	EMC6	3668815	3669668
17	TAX1BP3	3662896	3668682
17	P2RX5	3672199	3696404
17	TTYH2	74213514	74262020
17	SDF2	28648356	28662189
17	KRT27	40776808	40782534
17	KRT28	40792203	40799959
17	SUPT6H	28662091	28702684
17	CDK3	76000906	76005999
17	ZNF624	16620737	16653856
17	TNRC6C	77959240	78108835
17	CD300LB	74521174	74531474
17	KRTAP9-6	41265339	41266641
17	KRTAP4-16	41101502	41102209
17	SLC25A11	4937130	4940251
17	KRTAP4-7	41084150	41085141
17	SLC13A5	6684713	6713567
17	CTNS	3636468	3661542
17	ALOX15B	8039017	8049134
17	ARHGEF15	8310241	8322516
17	P3H4	41801947	41812604
17	DVL2	7225341	7234545
17	RNF43	58352500	58417595
17	DUSP14	37489831	37513501
17	MIEN1	39728496	39730787
17	EPX	58192737	58205174
17	VEZF1	57971547	57988259
17	DHX33	5440912	5469060
17	C17orf51	21428381	21574517
17	ASIC2	33013087	34174964
17	TMEM105	81311270	81330674
17	FBXO39	6776223	6797101
17	MFSD6L	8797162	8799349
17	NPEPPS	47522942	47623276
17	NDEL1	8413131	8490411
17	TMEM99	40819106	40836274
17	KRT10	40818117	40822595
17	AC005324.3	15571491	15651653
17	NT5M	17303335	17347663
17	AC005726.1	28455752	28614197
17	CCDC43	44673069	44689779
17	MSL1	40122298	40136916
17	ACSF2	50426158	50474845
17	CHAD	50464496	50468966
17	RABEP1	5282265	5385812
17	ASGR2	7101322	7115700
17	USP6	5116438	5175034
17	TRIM25	56836387	56914080
17	KRTAP3-2	40999193	40999894
17	YBX2	7288252	7294615
17	CEP131	81189593	81222999
17	MYH10	8474205	8630761
17	MED31	6643315	6651634
17	ST6GALNAC2	76565379	76586956
17	MAP3K3	63622415	63696303
17	PMP22	15229777	15265357
17	CSF3	40015361	40017813
17	PHF23	7235028	7239722
17	RHBDF2	76470891	76501790
17	WBP2	75845699	75856507
17	HS3ST3A1	13495689	13601927
17	TACO1	63600872	63608365
17	OR1E1	3397104	3398410
17	TNS4	40475828	40501597
17	OR3A3	3411370	3424070
17	COX10	14069496	14208677
17	OR1E2	3432870	3433841
17	OR1A1	3207539	3218896
17	OR1A2	3197519	3198448
17	C17orf80	73232233	73248947
17	CPSF4L	73248449	73262352
17	ARL17A	46516702	46579682
17	OR1D2	3088484	3104422
17	FAM117A	49710332	49789180
17	ZMYND15	4740015	4746119
17	WIPF2	40219304	40284136
17	DHX40	59565525	59608345
17	OTOP2	74924275	74933912
17	CACNG5	66835117	66885486
17	PPP1R9B	50133735	50150630
17	WSB1	27294076	27315926
17	VPS53	508668	721717
17	CCDC42	8729934	8745219
17	TMEM98	32927910	32945106
17	CBX1	48070052	48101521
17	AC027796.3	3585149	3636249
17	AC046185.1	63702845	63752097
17	SEPT9	77280569	77500596
17	TRIM47	75874161	75878575
17	NLK	28041737	28196381
17	RPTOR	80544819	80966371
17	BPTF	67825524	67984378
17	AC005837.2	76732978	76738522
17	MFSD11	76735865	76781449
17	TEN1	75979220	76000586
17	TEN1-CDK3	75979231	76005999
17	MYO1D	32492522	32877177
17	LIMD2	63695902	63701172
17	IFT20	28328325	28335489
17	TRIM65	75880335	75897003
17	ARMC7	75109952	75130265
17	LRRC75A	16441577	16492153
17	GSDMA	39953263	39977766
17	HEXDC	82418318	82442645
17	TMEM88	7855065	7856099
17	OR1D5	3062669	3063607
17	ORMDL3	39921041	39927601
17	KRT16	41609778	41615899
17	SLC46A1	28394756	28407197
17	CRHR1	45784280	45835828
17	NGFR	49495293	49515017
17	ARHGDIA	81867721	81871406
17	SKA2	59109951	59155269
17	PLEKHM1	45435900	45490749
17	TUBG2	42659305	42667006
17	FN3K	82735575	82751197
17	SOST	43753731	43758788
17	ENGASE	79074939	79088599
17	TCAP	39664187	39666555
17	ETV4	43527844	43579620
17	PCTP	55750979	55842830
17	NR1D1	40092787	40100725
17	STARD3	39637065	39663484
17	MED24	40019097	40061215
17	YWHAE	1344272	1400378
17	DHX8	43483865	43610338
17	DDX42	63773603	63819317
17	JPT1	75135248	75168281
17	CDRT15	14235673	14236862
17	AC087498.1	3385930	3386874
17	MPO	58269856	58280935
17	B3GNTL1	82942155	83051810
17	CBX8	79792132	79801683
17	EME1	50373220	50381483
17	ASGR1	7173431	7179564
17	MRPS23	57834781	57850056
17	CYB5D2	4143168	4187310
17	RPL23A	28719393	28724359
17	ABI3	49210227	49223225
17	ZSWIM7	15976560	15999717
17	PSMC3IP	42572315	42577831
17	MLX	42567068	42573239
17	LRRC3C	39941474	39944747
17	TOP2A	40388516	40417950
17	AC005697.1	27798806	27893365
17	TOM1L1	54899387	54961956
17	GFAP	44903161	44916937
17	OTOP3	74935719	74949992
17	GRB2	75318076	75405709
17	CA10	51630313	52160017
17	AP2B1	35578046	35726409
17	SOX9	72121020	72126420
17	DERL2	5471251	5486811
17	SLC43A2	1569267	1628886
17	EVI2B	31303766	31314112
17	FDXR	74862497	74873031
17	INTS2	61865367	61928016
17	TNFSF13	7558292	7561608
17	TEFM	30897336	30906820
17	PVALEF	81165507	81183164
17	BORCS6	8188333	8190907
17	KCTD2	75032575	75065889
17	MARCH10	62701314	62808344
17	HID1	74950743	74973166
17	UTS2R	82374230	82375586
17	VMP1	59707192	59842255
17	SLC5A10	18950345	19022595
17	RASL10B	35731649	35743521
17	SLC13A2	28473293	28497781
17	CEP112	65635538	66192084
17	COL1A1	50183289	50201632
17	LGALS9	27629798	27649560
17	TMEM101	44011188	44023946
17	KSR1	27456470	27626438
17	SLFN12	35411060	35433283
17	RGS9	65100812	65227703
17	KRTAP9-7	41275659	41276697
17	KRTAP9-4	41249687	41250653
17	KRTAP4-2	41177446	41178208
17	HOXB6	48595751	48604992
17	KRTAP1-4	41029697	41030104
17	KRTAP1-3	41033884	41034855
17	GALR2	76074794	76077541
17	ZACN	76071961	76083666
17	GUCY2D	8002594	8020339
17	MAFG	81918270	81927714
17	GOSR2	46923075	46975524
17	TMEM97	28319095	28328685
17	TSEN54	75516060	75524739
17	TBC1D3	38181659	38192541
17	CCR7	40553769	40565472
17	TRPV3	3510502	3557995
17	WNT3	46762506	46833154
17	NT5C	75130225	75131795
17	PSMD3	39980797	39997960
17	H3F3B	75776434	75785893
17	TRPV2	16415542	16437003
17	TBC1D3K	37924415	37935365
17	GJC1	44798448	44830816
17	MMP28	35756249	35795707
17	MED9	17476986	17493226
17	WNK4	42780678	42796936
17	APOH	66212033	66256525
17	MED13	61942605	62065282
17	ALOX15	4630902	4642294
17	SPATA20	50543058	50555852
17	ALOX12B	8072636	8087716
17	ERN1	64039142	64130819
17	STAT3	42313324	42388568
17	TAF15	35713791	35864615
17	TLK2	62458658	62615481
17	PIPOX	28950513	29057220
17	PRR29	63998351	64004304
17	GPATCH8	44395284	44503430
17	GP1BA	4932297	4935030
17	MYH2	10521148	10549957
17	EVPL	76004502	76027452
17	RPL38	74203582	74210655
17	MYH13	10300865	10373130
17	LLGL2	75525080	75575208
17	UNC13D	75827225	75844717
17	ALDH3A1	19737984	19748943
17	SPATA22	3440019	3513852
17	NAA38	7856685	7885238
17	OGFOD3	82389223	82418637
17	AC004687.2	58345206	58417595
17	NAGS	44004546	44009063
17	MYCBPAP	50508384	50531501
17	PCYT2	81900965	81911464
17	GGA3	75236599	75262363
17	SLFN5	35243036	35273655
17	AKAP1	57085092	57121349
17	DUSP3	43766121	43778988
17	MRPL27	50367857	50373214
17	SPEM2	7425615	7427568
17	MSI2	57255851	57684685
17	NCOR1	16029157	16218185
17	SRSF2	76734115	76737374
17	KRT222	40654665	40665181
17	PRCD	76527586	76553578
17	SUMO2	75165586	75182983
17	OR3A1	3291017	3298360
17	TMEM107	8173237	8176399
17	AC233723.1	4801159	4807013
17	MILR1	64449037	64468643
17	ATXN7L3	44191805	44200113
17	GSDMB	39904595	39919854
17	NOL11	67717833	67744531
17	CLDN7	7259903	7263983
17	AC003688.1	7246829	7262089
17	MRPL45	38297023	38323218
17	AANAT	76453351	76470117
17	ATP6V0A1	42458844	42522611
17	SLC39A11	72645949	73092712
17	METRNL	83079691	83095119
17	FAM104A	73207353	73236753
17	ARL17B	46274784	46361797
17	CXCL16	4733526	4739922
17	GRAP	19020673	19047637
17	ALDOC	28573115	28577264
17	SPAG5	28577565	28599279
17	ICAM2	64002594	64020634
17	STAT5A	42287547	42311943
17	SIRT7	81911939	81921323
17	SLC25A35	8287763	8295343
17	GJD3	40362931	40363815
17	CHMP6	80991598	81009517
17	PSME3	42824385	42843758
17	CACNG4	66964910	67033398
17	MTMR4	58489529	58517905
17	GH2	63880215	63881935
17	FAM171A2	44353215	44363875
17	FLCN	17212212	17237188
17	NACA2	61590426	61591202
17	GGT6	4556927	4560818
17	SUPT4H1	58345175	58353093
17	ATAD5	30831970	30895869
17	BRIP1	61681266	61863521
17	RETREG3	42579513	42610623
17	CEP95	64506588	64542461
17	DPH1	2030110	2043430
17	CRK	1420689	1463162
17	NLGN2	7404874	7419860
17	TNFAIP1	28335602	28347009
17	TXNDC17	6640758	6644541
17	COPZ2	48026167	48038030
17	BAIAP2	81035122	81117432
17	NUP85	75205659	75235758
17	AURKB	8204733	8210600
17	COG1	73192632	73208507
17	NOS2	27756766	27800499
17	GLTPD2	4788959	4790390
17	COX11	54951902	54968785
17	ALOXE3	8095900	8119047
17	DNAH2	7717354	7833744
17	CACNA1G	50561068	50627474
17	PTRH2	59674636	59707626
17	CLTC	59619689	59696956
17	DDX52	37609739	37643464
17	PRPF8	1650629	1684882
17	PFAS	8247618	8270491
17	PSMD11	32444261	32483318
17	SERPINF1	1761959	1777574
17	NSF	46590669	46757464
17	VAMP2	8159149	8163546
17	CYBC1	82442589	82450829
17	GRB7	39737927	39747291
17	MPP2	43875357	43909711
17	TRAF4	28743984	28750958
17	TBC1D29	30553502	30563493
17	ATP1B2	7646627	7657768
17	CENPV	16342534	16353656
17	TTC19	15999380	16045015
17	ANKFN1	55882301	56511659
17	AC007846.2	5772926	6080792
17	VMO1	4785285	4786433
17	CASKIN2	75500261	75515583
17	CDC6	40287633	40304657
17	SECTM1	82321024	82334074
17	USH1G	74916084	74923256
17	PIGS	28553383	28571872
17	SMTNL2	4583999	4608319
17	STAT5B	42199168	42276707
17	MKS1	58205437	58219605
17	DYNLL2	58083415	58095536
17	NUP88	5360963	5420160
17	CBX4	79833156	79839429
17	KCNJ18	21692523	21704612
17	IGFBP4	40443461	40457731
17	SSTR2	73165012	73176633
17	KRT17	41619441	41624842
17	METTL2A	62423867	62450822
17	KCNJ2	70168673	70180048
17	HDAC5	44076746	44123702
17	EPN3	50532543	50543750
17	RNF135	30968785	30999911
17	KDM6B	7839904	7854796
17	PITPNC1	67377281	67697261
17	RARA	40309192	40357643
17	ITGB4	75721328	75757818
17	MED11	4731428	4733610
17	KIF2B	53822901	53825213
17	COA3	42795147	42798704
17	PRKCA	66302636	66810743
17	MNT	2384060	2401118
17	AC004805.1	65538102	65641033
17	CD79B	63928740	63932354
17	PYY	43952738	44004469
17	TNFSF12	7548891	7557890
17	RTN4RL1	1934677	2025345
17	CD300LF	74694311	74712978
17	TRARG1	1279663	1300987
17	HIGD1B	44846353	44850480
17	FAM187A	44899712	44905390
17	UBB	16380798	16382745
17	NLRP1	5499427	5619424
17	RAPGEFL1	40177010	40195656
17	FADS6	74877299	74893781
17	TADA2A	37406874	37479730
17	OR4D1	58148449	58159555
17	NLE1	35128753	35142315
17	MPP3	43800799	43833170
17	SCPEP1	56978105	57006768
17	TLCD1	28724348	28727935
17	NAT9	74770547	74776367
17	ZNF652	49289206	49362473
17	RBFOX3	79089345	79516148
17	AC002094.3	28364288	28368012
17	SARM1	28364356	28404049
17	WRAP53	7686071	7703502
17	CCDC40	80036632	80100613
17	SRSF1	58003360	58007346
17	CRLF3	30769388	30824776
17	TUBG1	42609676	42615234
17	DDX5	64499616	64508199
17	P4HB	81843159	81860694
17	SCIMP	5208961	5234860
17	MEOX1	43640388	43661954
17	GNGT2	49202791	49210574
17	LGALS9C	18476737	18494945
17	TUBD1	59859482	59892945
17	STXBP4	54968727	55173632
17	TM4SF5	4771884	4783213
17	HES7	8120590	8124092
17	FOXN1	28506243	28538896
17	CACNG1	67044590	67056797
17	CSHL1	63909597	63918838
17	SGCA	50164214	50175931
17	EZH1	42700275	42745049
17	AC099850.2	59197566	59215226
17	SLFN11	35350305	35373701
17	SPOP	49598884	49678234
17	MIF4GD	75266228	75271227
17	ADAP2	30906344	30959322
17	LINC02210-CRHR1	45620344	45835826
17	RAB5C	42124976	42155044
17	MPRIP	17042545	17217679
17	ERBB2	39687914	39730426
17	PLEKHH3	42667914	42676994
17	TNFRSF13B	16929816	16972118
17	DHX58	42101404	42112733
17	ZNF594	5179536	5191883
17	PHOSPHO1	49223362	49230766
17	FGF11	7438273	7444937
17	ATP2A3	3923870	3964464
17	AC055811.2	17202649	17237185
17	FNDC8	35121579	35130732
17	C1QBP	5432777	5448830
17	CFAP97D1	43780435	43787612
17	DLX4	49968970	49974959
17	MYO15B	75588058	75626501
17	XYLT2	50346092	50363138
17	SLC52A1	5032600	5052009
17	C17orf67	56791913	56838773
17	B4GALNT2	49132460	49176840
17	KIF1C	4997948	5028401
17	RUNDC3A	44308413	44318671
17	TMEM100	55719627	55732121
17	ADORA2B	15944917	15975746
17	SLC16A13	7036075	7040121
17	MCRIP1	81822361	81833302
17	POLG2	64477785	64497036
17	MAP2K3	21284672	21315240
17	TMEM104	74776483	74839779
17	HIC1	2054154	2063241
17	ITGA3	50055968	50090481
17	CCDC182	57744481	57745312
17	GOSR1	30477362	30527592
17	ZZEF1	4004445	4143020
17	COIL	56938187	56961054
17	TAC4	49838309	49848017
17	SLC25A39	44319625	44324870
17	NOG	56593699	56595590
17	PIGL	16217191	16351797
17	SMIM36	55448433	55511444
17	SLC16A11	7041630	7043923
17	RPA1	1829702	1900082
17	AC098850.3	16690261	16804453
17	CCDC144A	16689537	16777881
17	SMYD4	1779485	1830634
17	NAGLU	42536172	42544449
17	MMD	55392613	55421992
17	SLC9A3R1	74748652	74769353
17	HSD17B1	42549214	42555213
17	RAB37	74670578	74747335
17	COASY	42561467	42566277
17	BHLHA9	1270559	1271460
17	SLC4A1	44248385	44268141
17	PNMT	39667981	39670475
17	SMG6	2059839	2303771
17	SRR	2303383	2325260
17	SGSM2	2337498	2381058
17	TBC1D3D	38003976	38014902
17	TMUB2	44186970	44191731
17	SLC35B1	49700934	49709014
17	LRRC37A	46292733	46337794
17	ADAM11	44759031	44781846
17	EFNB3	7705202	7711378
17	PEMT	17505563	17591708
17	CAVIN1	42402452	42423517
17	ALYREF	81887844	81891586
17	SPNS3	4433688	4488208
17	MRPS7	75261674	75266373
17	ZNF750	82829435	82840578
17	FBXW10	18744024	18779349
17	CCR10	42678889	42683917
17	TRIM16L	18697998	18736118
17	VTN	28367276	28373091
17	TMEM199	28357581	28363683
17	SEBOX	28364268	28365244
17	CNTNAP1	42682613	42699814
17	PITPNA	1517718	1562816
17	ITGA2B	44372180	44389505
17	MTRNR2L1	22523111	22524663
17	NXPH3	49575858	49583827
17	MAPT	45894382	46028334
17	PLD6	17200995	17206315
17	SPPL2C	45844835	45847072
17	LPO	58218548	58268518
17	STH	45999250	45999694
17	INPP5K	1494571	1516888
17	TBX4	61452404	61485110
17	AC099811.2	42119674	42154916
17	RAD51C	58692573	58735611
17	PPY	43940804	43942468
17	TNFSF12-TNFSF13	7549099	7561601
17	PRPSAP2	18840085	18931287
17	PRR11	59155499	59204705
17	TVP23B	18780995	18806714
17	NPB	81900745	81902905
17	DLG4	7187169	7219841
17	SGSH	80206716	80220923
17	GNA13	65010715	65056839
17	SPNS2	4498838	4539035
17	CSH2	63872012	63873766
17	SLC26A11	80219699	80253500
17	MYBBP1A	4538897	4555631
17	ACADVL	7217125	7225273
17	CARD14	80169992	80209331
17	KAT2A	42113108	42121358
17	GRIN2C	74842023	74861504
17	ZNF286B	18658429	18682262
17	TBC1D28	18635006	18661950
17	MYO1C	1464186	1492812
17	DLX3	49990005	49995224
17	KCNJ12	21376197	21419872
17	ZNF232	5105541	5123116
17	HSPB9	42121431	42123352
17	PGAP3	39671122	39696797
17	CD300LG	43847148	43863629
17	PSMC5	63827152	63832026
17	AC015813.2	57989038	58007246
17	CBX2	79778132	79787983
17	ARHGAP27	45393902	45434421
17	NEK8	28725897	28743455
17	ANKFY1	4163907	4263995
17	ZPBP2	39868164	39877896
17	MRC2	62627401	62693597
17	FAM83G	18968789	19004804
17	C17orf53	44141906	44162476
17	HEATR9	35854946	35868891
17	SEZ6	28954901	29006440
17	UNC119	28546707	28552668
17	CASC3	40140318	40172183
17	SGK494	28607964	28614200
17	SLFN14	35548125	35558098
17	NF1	31094927	31382116
17	CSH1	63894909	63896661
17	TSPOAP1	58301228	58328760
17	SMG8	59209400	59215247
17	RSAD1	50478800	50485975
17	ZBTB4	7459366	7484263
17	SLC35G6	7481332	7483496
17	KCNH4	42156891	42181278
17	FASN	82078333	82098332
17	HCRT	42184060	42185452
17	RECQL5	75626845	75667189
17	UBE2G1	4269259	4366628
17	GAA	80101556	80119879
17	TBCD	82752064	82945922
17	SAP30BP	75667116	75708062
17	SAMD14	50110040	50129882
17	UNC45B	35147817	35189345
17	PDK2	50094737	50112152
17	SMARCD2	63832081	63843065
17	EIF4A3	80135214	80147183
17	POLR2A	7484366	7514616
17	GHDC	42188799	42194532
17	ERAL1	28854938	28861067
17	SMIM5	75633434	75641404
17	SMIM6	75646243	75647977
17	FAM222B	28755978	28855232
17	SLC35G3	35192520	35194523
18	SETBP1	44680173	45068510
18	TXNL1	56597208	56651600
18	SMIM21	75409476	75427703
18	BOD1L2	57147062	57150300
18	MPPE1	11882622	11909223
18	TGIF1	3411608	3459978
18	NARS	57600656	57622213
18	SERPINB11	63647579	63726432
18	MC2R	13882044	13915707
18	TSHZ1	75210755	75289950
18	MAPRE2	34976928	35143470
18	GNAL	11688956	11885685
18	LOXHD1	46476972	46657220
18	FAM69C	74434099	74457944
18	C18orf63	74315813	74359187
18	SLC39A6	36108532	36129385
18	PARD6G	80157232	80247546
18	PIEZO2	10666483	11148762
18	FBXO15	74073353	74147865
18	TIMM21	74148511	74160530
18	CHMP1B	11851396	11854449
18	ZADH2	75195108	75209348
18	ME2	50878734	50954257
18	CNDP2	74495816	74523454
18	CNDP1	74534440	74587212
18	MYL12B	3261479	3278431
18	SERPINB7	63752935	63805376
18	PSMG2	12658043	12725740
18	MC5R	13824149	13827323
18	RAX	59267035	59274086
18	PHLPP1	62715450	62980433
18	RNMT	13726660	13764558
18	CYB5A	74250847	74292016
18	ZNF397	35241030	35267133
18	ZSCAN30	35251058	35290245
18	MBD1	50266882	50281774
18	RNF165	46326809	46463140
18	ELP2	36129444	36180556
18	ADNP2	80109031	80147523
18	SLC35G4	11609596	11610612
18	CDH2	27950966	28177446
18	AC007998.2	35443871	35497940
18	INO80C	35452230	35497991
18	CBLN2	72536680	72638521
18	APCDD1	10454628	10489948
18	DSC3	30990008	31042815
